Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
-13578,1020,1028,160.94571406882338,161.7521976926604,161.7521976926604,,-10950.43464445893,0.0,-0.005010904630191826,2025-04-02 22:00:00+00:00,2025-04-03 06:00:00+00:00,0 days 08:00:00,,164.17599487304688,164.17599487304688,160.83999633789062,160.09800720214844,162.50799560546875,162.13700103759766,0.5658339464608996,0.5386322132146395
12106,1033,1036,162.14532104190872,161.24940984449893,161.24940984449893,,-10845.900955842893,0.0,-0.005525359545701769,2025-04-03 11:00:00+00:00,2025-04-03 14:00:00+00:00,0 days 03:00:00,,163.06900024414062,163.06900024414062,160.62600708007812,160.6269989013672,161.84750366210938,161.8479995727539,0.5819893200116342,0.6244591015718007
-12236,1040,1047,161.04771635935302,161.92023783349268,161.92023783349268,,-10676.172757572878,0.0,-0.005417782343418942,2025-04-03 18:00:00+00:00,2025-04-04 01:00:00+00:00,0 days 07:00:00,,163.06900024414062,161.7830047607422,160.97900390625,160.93800354003906,162.0240020751953,161.36050415039062,0.5877683269138047,0.5233244321407025
-13085,1057,1058,160.06574786132384,160.87258277473924,160.87258277473924,,-10557.434842040515,0.0,-0.005040646885393629,2025-04-04 11:00:00+00:00,2025-04-04 12:00:00+00:00,0 days 01:00:00,,161.99899291992188,161.99899291992188,159.843994140625,159.5780029296875,160.92149353027344,160.7884979248047,0.5907451821674486,0.6171918502380773
9557,1082,1101,161.29428521285413,161.0,160.1957388495063,,-2812.4837792469652,0.0,-0.0018245234942191324,2025-04-07 13:00:00+00:00,2025-04-08 08:00:00+00:00,0 days 19:00:00,,161.5489959716797,162.2010040283203,159.73899841308594,160.87899780273438,160.6439971923828,161.54000091552734,0.7314963668560226,0.5506217001467398
-12605,1103,1134,160.7137256132942,161.5467241591818,161.5467241591818,,-10499.946670913085,0.0,-0.005183120126851737,2025-04-08 10:00:00+00:00,2025-04-09 17:00:00+00:00,1 days 07:00:00,,162.2010040283203,160.75799560546875,160.7169952392578,159.47500610351562,161.45899963378906,160.1165008544922,0.5381382449557269,0.6701780304084118
10261,1135,1177,161.43029041877043,161.5449981689453,160.417737104778,,1177.016224544513,0.0,0.0007105714167849886,2025-04-09 18:00:00+00:00,2025-04-11 12:00:00+00:00,1 days 18:00:00,,161.63600158691406,163.13900756835938,159.4510040283203,161.50599670410156,160.5435028076172,162.32250213623047,0.6845226137553556,0.6158252385844422
13561,1186,1189,163.05933156913633,162.23345604840011,162.23345604840011,,-11199.697936703858,0.0,-0.005064877384132083,2025-04-11 21:00:00+00:00,2025-04-14 01:00:00+00:00,2 days 04:00:00,,163.0679931640625,163.12600708007812,161.50599670410156,162.31900024414062,162.28699493408203,162.72250366210938,0.47571448724412574,0.4912323572217767
-16434,1204,1220,162.37168625452972,162.74899291992188,162.99858160559373,,-6200.657739054669,0.0,-0.00232372203612341,2025-04-14 16:00:00+00:00,2025-04-15 08:00:00+00:00,0 days 16:00:00,,163.1699981689453,162.7729949951172,162.36000061035156,162.0709991455078,162.76499938964844,162.4219970703125,0.40500391885991155,0.3667007619167215
-18465,1222,1245,162.0556851420587,162.0749969482422,162.61186433202798,,-356.5925011779756,0.0,-0.00011916771797637615,2025-04-15 10:00:00+00:00,2025-04-16 09:00:00+00:00,0 days 23:00:00,,162.7989959716797,162.27499389648438,161.78500366210938,161.38099670410156,162.29199981689453,161.82799530029297,0.35389406566017695,0.3445312932666566
-20133,1257,1260,161.55769729523513,162.0351408775503,162.0351408775503,,-9612.371642751414,0.0,-0.0029552512217518867,2025-04-16 21:00:00+00:00,2025-04-17 00:00:00+00:00,0 days 03:00:00,,162.34500122070312,162.34500122070312,161.51300048828125,161.41299438476562,161.9290008544922,161.87899780273438,0.34815536002369224,0.35529057780732576
20283,1268,1270,162.53032579344847,162.025326713003,162.025326713003,,-10242.896348675225,0.0,-0.0031071067997934243,2025-04-17 08:00:00+00:00,2025-04-17 10:00:00+00:00,0 days 02:00:00,,162.5709991455078,162.63400268554688,161.48399353027344,161.61599731445312,162.02749633789062,162.125,0.3315578286134556,0.3351591134881725
-19281,1273,1298,161.58270578501495,162.10511202693127,162.10511202693127,,-10072.514750388464,0.0,-0.003233057890560165,2025-04-17 13:00:00+00:00,2025-04-18 14:00:00+00:00,1 days 01:00:00,,162.63400268554688,162.06900024414062,161.45399475097656,161.6490020751953,162.04399871826172,161.85900115966797,0.3469958229868433,0.25403981934282666
25851,1299,1309,162.1413078735977,161.74894515379825,161.74894515379825,,-10142.968669535598,0.0,-0.0024198813056653945,2025-04-18 15:00:00+00:00,2025-04-21 02:00:00+00:00,2 days 11:00:00,,162.17999267578125,162.23300170898438,161.6490020751953,161.79100036621094,161.91449737548828,162.01200103759766,0.2525360072608614,0.25674801851566104
23231,1315,1321,162.41632434686477,161.99134041360182,161.99134041360182,,-9872.801753631606,0.0,-0.0026166331184501734,2025-04-21 08:00:00+00:00,2025-04-21 14:00:00+00:00,0 days 06:00:00,,162.572998046875,162.6699981689453,161.63800048828125,161.9429931640625,162.10549926757812,162.3064956665039,0.27907140132685215,0.28451061764590374
-25120,1335,1350,161.71569785147062,161.6820068359375,162.10017815866615,,846.3183101920367,0.0,0.0002083348492492032,2025-04-22 04:00:00+00:00,2025-04-22 19:00:00+00:00,0 days 15:00:00,,162.31700134277344,161.69200134277344,161.62399291992188,160.9810028076172,161.97049713134766,161.3365020751953,0.24882186561402445,0.25702146105606294
25053,1351,1361,161.73130856048599,161.63600158691406,161.34246463458777,,-2387.725608897375,0.0,-0.0005892920450605299,2025-04-22 20:00:00+00:00,2025-04-23 06:00:00+00:00,0 days 10:00:00,,161.78700256347656,162.44000244140625,160.9810028076172,161.49899291992188,161.38400268554688,161.96949768066406,0.260090484764112,0.2970945742807721
-21621,1362,1364,161.33271243751494,161.78464637802273,161.78464637802273,,-9771.263727718837,0.0,-0.0028012542136042207,2025-04-23 07:00:00+00:00,2025-04-23 09:00:00+00:00,0 days 02:00:00,,162.44000244140625,162.18800354003906,161.24200439453125,161.14700317382812,161.84100341796875,161.6675033569336,0.31330225291752495,0.3233990898581752
18312,1372,1421,162.1873143468208,163.2899932861328,161.66117360643412,,20192.25673668134,0.0,0.0067987989304394425,2025-04-23 17:00:00+00:00,2025-04-25 18:00:00+00:00,2 days 01:00:00,,162.35400390625,163.75599670410156,161.14700317382812,162.656005859375,161.75050354003906,163.20600128173828,0.3436346470958461,0.2844107271936191
-25393,1435,1481,162.84266676339706,162.32899475097656,163.23054057498442,,13043.673411393753,0.0,0.0031544067818960464,2025-04-28 09:00:00+00:00,2025-04-30 07:00:00+00:00,1 days 22:00:00,,163.32899475097656,162.47900390625,162.82699584960938,161.70799255371094,163.07799530029297,162.09349822998047,0.248286432602883,0.24971413579471294
-21998,1490,1492,161.78169035805863,162.23367485925408,162.23367485925408,,-9942.755057297607,0.0,-0.0027937926732939378,2025-04-30 16:00:00+00:00,2025-04-30 18:00:00+00:00,0 days 02:00:00,,162.70700073242188,162.70700073242188,161.7030029296875,161.7030029296875,162.2050018310547,162.2050018310547,0.2962479382389472,0.29600337474529276
22319,1502,1532,162.56632223468674,164.11700439453125,162.12224141397854,,34609.67512556968,0.0,0.009538766323358816,2025-05-01 04:00:00+00:00,2025-05-02 10:00:00+00:00,1 days 06:00:00,,162.5989990234375,164.63400268554688,161.79200744628906,163.98699951171875,162.19550323486328,164.3105010986328,0.2836338057857855,0.2529049329874989
-25094,1535,1543,163.73564837161788,163.78199768066406,164.13814161214836,,-1163.0895612047952,0.0,-0.0002830740251564823,2025-05-02 13:00:00+00:00,2025-05-02 21:00:00+00:00,0 days 08:00:00,,164.5189971923828,164.0469970703125,163.5959930419922,163.45199584960938,164.0574951171875,163.74949645996094,0.2715633813903986,0.2429524068390341
